1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.11100","2","さいたま市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",41330,9608,14169,7243,5292,2063,1502,882,370,101,100
12,"ti.11100","2","さいたま市","sanB.0001","1","　A～B 農林漁業",55,2,35,11,5,1,1,-,-,-,-
13,"ti.11100","2","さいたま市","sanB.0002","2","　　A 農業，林業",55,2,35,11,5,1,1,-,-,-,-
14,"ti.11100","2","さいたま市","sanB.0003","4","　　　　01 農業",54,2,35,10,5,1,1,-,-,-,-
15,"ti.11100","2","さいたま市","sanB.0004","4","　　　　02 林業",1,-,-,1,-,-,-,-,-,-,-
16,"ti.11100","2","さいたま市","sanB.0005","2","　　B 漁業",-,-,-,-,-,-,-,-,-,-,-
17,"ti.11100","2","さいたま市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.11100","2","さいたま市","sanB.0007","4","　　　　04 水産養殖業",-,-,-,-,-,-,-,-,-,-,-
19,"ti.11100","2","さいたま市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",41275,9606,14134,7232,5287,2062,1501,882,370,101,100
20,"ti.11100","2","さいたま市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",-,-,-,-,-,-,-,-,-,-,-
21,"ti.11100","2","さいたま市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",-,-,-,-,-,-,-,-,-,-,-
22,"ti.11100","2","さいたま市","sanB.0011","2","　　D 建設業",3837,791,1651,715,389,97,113,56,19,1,5
23,"ti.11100","2","さいたま市","sanB.0012","4","　　　　06 総合工事業",1535,312,602,319,151,40,60,32,14,1,4
24,"ti.11100","2","さいたま市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",1174,307,554,176,96,21,13,6,1,-,-
25,"ti.11100","2","さいたま市","sanB.0014","4","　　　　08 設備工事業",1125,170,494,220,142,36,40,18,4,-,1
26,"ti.11100","2","さいたま市","sanB.0015","2","　　E 製造業",2534,554,974,388,300,109,81,67,36,11,14
27,"ti.11100","2","さいたま市","sanB.0016","4","　　　　09 食料品製造業",132,10,34,21,15,9,13,15,8,2,5
28,"ti.11100","2","さいたま市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",12,1,5,3,1,-,-,-,1,1,-
29,"ti.11100","2","さいたま市","sanB.0018","4","　　　　11 繊維工業",80,24,37,7,7,1,1,2,-,1,-
30,"ti.11100","2","さいたま市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",18,6,7,3,2,-,-,-,-,-,-
