1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.08201","4","水戸市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",13136,3317,4667,2216,1530,596,424,251,83,22,30
12,"ti.08201","4","水戸市","sanB.0001","1","　A～B 農林漁業",24,6,6,8,1,2,1,-,-,-,-
13,"ti.08201","4","水戸市","sanB.0002","2","　　A 農業，林業",23,6,5,8,1,2,1,-,-,-,-
14,"ti.08201","4","水戸市","sanB.0003","4","　　　　01 農業",23,6,5,8,1,2,1,-,-,-,-
15,"ti.08201","4","水戸市","sanB.0004","4","　　　　02 林業",-,-,-,-,-,-,-,-,-,-,-
16,"ti.08201","4","水戸市","sanB.0005","2","　　B 漁業",1,-,1,-,-,-,-,-,-,-,-
17,"ti.08201","4","水戸市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.08201","4","水戸市","sanB.0007","4","　　　　04 水産養殖業",1,-,1,-,-,-,-,-,-,-,-
19,"ti.08201","4","水戸市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",13112,3311,4661,2208,1529,594,423,251,83,22,30
20,"ti.08201","4","水戸市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",-,-,-,-,-,-,-,-,-,-,-
21,"ti.08201","4","水戸市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",-,-,-,-,-,-,-,-,-,-,-
22,"ti.08201","4","水戸市","sanB.0011","2","　　D 建設業",1237,269,507,237,141,38,24,17,4,-,-
23,"ti.08201","4","水戸市","sanB.0012","4","　　　　06 総合工事業",550,105,219,115,64,19,14,10,4,-,-
24,"ti.08201","4","水戸市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",358,106,161,47,32,9,2,1,-,-,-
25,"ti.08201","4","水戸市","sanB.0014","4","　　　　08 設備工事業",328,58,126,75,45,10,8,6,-,-,-
26,"ti.08201","4","水戸市","sanB.0015","2","　　E 製造業",508,120,171,82,62,20,26,14,6,4,3
27,"ti.08201","4","水戸市","sanB.0016","4","　　　　09 食料品製造業",88,11,24,15,15,7,7,3,3,2,1
28,"ti.08201","4","水戸市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",4,1,-,1,1,-,-,1,-,-,-
29,"ti.08201","4","水戸市","sanB.0018","4","　　　　11 繊維工業",24,8,15,-,1,-,-,-,-,-,-
30,"ti.08201","4","水戸市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",17,4,7,1,3,1,-,1,-,-,-
31,"ti.08201","4","水戸市","sanB.0020","4","　　　　13 家具・装備品製造業",39,18,14,4,2,1,-,-,-,-,-
