1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.04100","2","仙台市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",48419,9828,18092,9242,6009,2188,1499,978,385,91,107
12,"ti.04100","2","仙台市","sanB.0001","1","　A～B 農林漁業",62,11,27,13,6,3,2,-,-,-,-
13,"ti.04100","2","仙台市","sanB.0002","2","　　A 農業，林業",60,10,27,12,6,3,2,-,-,-,-
14,"ti.04100","2","仙台市","sanB.0003","4","　　　　01 農業",47,9,21,11,3,2,1,-,-,-,-
15,"ti.04100","2","仙台市","sanB.0004","4","　　　　02 林業",13,1,6,1,3,1,1,-,-,-,-
16,"ti.04100","2","仙台市","sanB.0005","2","　　B 漁業",2,1,-,1,-,-,-,-,-,-,-
17,"ti.04100","2","仙台市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.04100","2","仙台市","sanB.0007","4","　　　　04 水産養殖業",2,1,-,1,-,-,-,-,-,-,-
19,"ti.04100","2","仙台市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",48357,9817,18065,9229,6003,2185,1497,978,385,91,107
20,"ti.04100","2","仙台市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",7,-,5,2,-,-,-,-,-,-,-
21,"ti.04100","2","仙台市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",7,-,5,2,-,-,-,-,-,-,-
22,"ti.04100","2","仙台市","sanB.0011","2","　　D 建設業",4472,589,1831,970,579,207,161,88,30,8,9
23,"ti.04100","2","仙台市","sanB.0012","4","　　　　06 総合工事業",1773,194,697,385,247,92,76,50,20,5,7
24,"ti.04100","2","仙台市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",1307,232,576,267,155,45,23,6,2,1,-
25,"ti.04100","2","仙台市","sanB.0014","4","　　　　08 設備工事業",1389,163,557,317,176,70,62,32,8,2,2
26,"ti.04100","2","仙台市","sanB.0015","2","　　E 製造業",1372,270,503,257,158,65,53,39,17,6,4
27,"ti.04100","2","仙台市","sanB.0016","4","　　　　09 食料品製造業",184,14,57,27,32,18,15,13,5,3,-
28,"ti.04100","2","仙台市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",23,6,3,3,3,4,1,2,1,-,-
29,"ti.04100","2","仙台市","sanB.0018","4","　　　　11 繊維工業",70,20,30,9,8,2,-,1,-,-,-
30,"ti.04100","2","仙台市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",9,3,3,2,-,1,-,-,-,-,-
