1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","",""
2,"","","","","","","第３表　企業産業（中分類）、経営組織（５区分）別企業等数－都道府県、市区町村","","","","","","",""
3,"","","","","","","Table 3  Enterprises, etc. and , by Industry Major Groups, and Legal Organization (5 Groups), for Prefectures and Municipalities","","","","","","",""
4,"","","","","","","","","","","","","",""
5,"","","","","","","keiso5.0000","keiso5.0001","keiso5.0002","keiso5.0003","keiso5.0004","keiso5.0005","keiso5.0006","keiso5.0007"
6,"","","","","","","0","1","2","3","3","3","2","1"
7,"","","","","","","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000"
8,"","","","","","","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(経営組織)","法人","(法人)会社企業","(法人)(会社企業)株式・有限・相互会社","(法人)(会社企業)合名・合資会社","(法人)(会社企業)合同会社","(法人)会社以外の法人","個人"
10,"","","地域","","","企業産業中分類","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数"
11,"ti.16000","1","富山県","ksanB.0000","0","A～R 全産業（Ｓ公務を除く）",38142,17194,13916,13792,37,87,3278,20948
12,"ti.16000","1","富山県","ksanB.0001","1","　A～B 農林漁業",417,417,158,156,1,1,259,-
13,"ti.16000","1","富山県","ksanB.0002","2","　　A 農業，林業",382,382,135,133,1,1,247,-
14,"ti.16000","1","富山県","ksanB.0003","4","　　　　01 農業",364,364,130,128,1,1,234,-
15,"ti.16000","1","富山県","ksanB.0004","4","　　　　02 林業",18,18,5,5,-,-,13,-
16,"ti.16000","1","富山県","ksanB.0005","2","　　B 漁業",35,35,23,23,-,-,12,-
17,"ti.16000","1","富山県","ksanB.0006","4","　　　　03 漁業（水産養殖業を除く）",28,28,21,21,-,-,7,-
18,"ti.16000","1","富山県","ksanB.0007","4","　　　　04 水産養殖業",7,7,2,2,-,-,5,-
19,"ti.16000","1","富山県","ksanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",37725,16777,13758,13636,36,86,3019,20948
20,"ti.16000","1","富山県","ksanB.0009","2","　　C 鉱業，採石業，砂利採取業",30,27,23,23,-,-,4,3
21,"ti.16000","1","富山県","ksanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",30,27,23,23,-,-,4,3
22,"ti.16000","1","富山県","ksanB.0011","2","　　D 建設業",5206,2920,2912,2905,2,5,8,2286
23,"ti.16000","1","富山県","ksanB.0012","4","　　　　06 総合工事業",2086,1401,1399,1395,1,3,2,685
24,"ti.16000","1","富山県","ksanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",1869,730,730,729,-,1,-,1139
25,"ti.16000","1","富山県","ksanB.0014","4","　　　　08 設備工事業",1250,788,783,781,1,1,5,462
26,"ti.16000","1","富山県","ksanB.0015","2","　　E 製造業",4381,2790,2764,2756,5,3,26,1591
27,"ti.16000","1","富山県","ksanB.0016","4","　　　　09 食料品製造業",493,289,275,274,-,1,14,204
28,"ti.16000","1","富山県","ksanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",53,50,48,46,2,-,2,3
