1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.10201","4","前橋市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",15734,4957,5465,2320,1584,561,420,285,79,27,36
12,"ti.10201","4","前橋市","sanB.0001","1","　A～B 農林漁業",146,22,62,31,12,7,10,2,-,-,-
13,"ti.10201","4","前橋市","sanB.0002","2","　　A 農業，林業",143,22,59,31,12,7,10,2,-,-,-
14,"ti.10201","4","前橋市","sanB.0003","4","　　　　01 農業",136,22,57,30,11,5,9,2,-,-,-
15,"ti.10201","4","前橋市","sanB.0004","4","　　　　02 林業",7,-,2,1,1,2,1,-,-,-,-
16,"ti.10201","4","前橋市","sanB.0005","2","　　B 漁業",2,-,2,-,-,-,-,-,-,-,-
17,"ti.10201","4","前橋市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.10201","4","前橋市","sanB.0007","4","　　　　04 水産養殖業",2,-,2,-,-,-,-,-,-,-,-
19,"ti.10201","4","前橋市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",15588,4935,5403,2289,1572,554,410,283,79,27,36
20,"ti.10201","4","前橋市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",1,-,1,-,-,-,-,-,-,-,-
21,"ti.10201","4","前橋市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",1,-,1,-,-,-,-,-,-,-,-
22,"ti.10201","4","前橋市","sanB.0011","2","　　D 建設業",1738,473,780,275,124,39,22,21,1,1,2
23,"ti.10201","4","前橋市","sanB.0012","4","　　　　06 総合工事業",748,193,319,137,62,16,7,10,1,1,2
24,"ti.10201","4","前橋市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",586,179,268,88,36,9,3,3,-,-,-
25,"ti.10201","4","前橋市","sanB.0014","4","　　　　08 設備工事業",404,101,193,50,26,14,12,8,-,-,-
26,"ti.10201","4","前橋市","sanB.0015","2","　　E 製造業",1024,242,328,142,117,59,56,39,24,8,9
27,"ti.10201","4","前橋市","sanB.0016","4","　　　　09 食料品製造業",148,25,25,22,22,14,8,16,13,2,1
28,"ti.10201","4","前橋市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",10,2,2,3,2,-,-,1,-,-,-
29,"ti.10201","4","前橋市","sanB.0018","4","　　　　11 繊維工業",62,18,20,11,7,3,-,2,1,-,-
30,"ti.10201","4","前橋市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",37,10,17,4,2,3,1,-,-,-,-
31,"ti.10201","4","前橋市","sanB.0020","4","　　　　13 家具・装備品製造業",100,31,42,9,8,1,5,2,1,1,-
