1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","",""
2,"","","","","","","第３表　企業産業（中分類）、経営組織（５区分）別企業等数－都道府県、市区町村","","","","","","",""
3,"","","","","","","Table 3  Enterprises, etc. and , by Industry Major Groups, and Legal Organization (5 Groups), for Prefectures and Municipalities","","","","","","",""
4,"","","","","","","","","","","","","",""
5,"","","","","","","keiso5.0000","keiso5.0001","keiso5.0002","keiso5.0003","keiso5.0004","keiso5.0005","keiso5.0006","keiso5.0007"
6,"","","","","","","0","1","2","3","3","3","2","1"
7,"","","","","","","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000"
8,"","","","","","","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(経営組織)","法人","(法人)会社企業","(法人)(会社企業)株式・有限・相互会社","(法人)(会社企業)合名・合資会社","(法人)(会社企業)合同会社","(法人)会社以外の法人","個人"
10,"","","地域","","","企業産業中分類","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数"
103,"ti.04000","1","宮城県","ksanB.0092","4","　　　　72 専門サービス業（他に分類されないもの）",1600,558,486,466,5,15,72,1042
104,"ti.04000","1","宮城県","ksanB.0093","4","　　　　73 広告業",117,106,106,106,-,-,-,11
105,"ti.04000","1","宮城県","ksanB.0094","4","　　　　74 技術サービス業（他に分類されないもの）",1338,920,908,893,5,10,12,418
106,"ti.04000","1","宮城県","ksanB.0095","2","　　M 宿泊業，飲食サービス業",7995,1702,1675,1609,23,43,27,6293
107,"ti.04000","1","宮城県","ksanB.0096","3","　　　M1 宿泊業",557,324,311,304,4,3,13,233
108,"ti.04000","1","宮城県","ksanB.0097","4","　　　　75 宿泊業",557,324,311,304,4,3,13,233
109,"ti.04000","1","宮城県","ksanB.0098","3","　　　M2 飲食店，持ち帰り・配達飲食サービス業",7438,1378,1364,1305,19,40,14,6060
110,"ti.04000","1","宮城県","ksanB.0099","4","　　　　76 飲食店",7209,1276,1264,1214,19,31,12,5933
111,"ti.04000","1","宮城県","ksanB.0100","4","　　　　77 持ち帰り・配達飲食サービス業",227,101,99,90,-,9,2,126
112,"ti.04000","1","宮城県","ksanB.0101","2","　　N 生活関連サービス業，娯楽業",6786,1026,984,968,6,10,42,5760
113,"ti.04000","1","宮城県","ksanB.0102","4","　　　　78 洗濯・理容・美容・浴場業",5859,519,516,504,6,6,3,5340
114,"ti.04000","1","宮城県","ksanB.0103","4","　　　　79 その他の生活関連サービス業",551,272,261,261,-,-,11,279
115,"ti.04000","1","宮城県","ksanB.0104","4","　　　　80 娯楽業",375,235,207,203,-,4,28,140
116,"ti.04000","1","宮城県","ksanB.0105","2","　　O 教育，学習支援業",1940,463,243,233,2,8,220,1477
117,"ti.04000","1","宮城県","ksanB.0106","3","　　　O1 教育，学習支援業（学校教育）",184,170,3,3,-,-,167,14
118,"ti.04000","1","宮城県","ksanB.0107","4","　　　　81 学校教育",184,170,3,3,-,-,167,14
119,"ti.04000","1","宮城県","ksanB.0108","3","　　　O2 教育，学習支援業（その他の教育，学習支援業）",1756,293,240,230,2,8,53,1463
120,"ti.04000","1","宮城県","ksanB.0109","4","　　　　82 その他の教育，学習支援業",1756,293,240,230,2,8,53,1463
121,"ti.04000","1","宮城県","ksanB.0110","2","　　P 医療，福祉",4654,1978,660,613,3,44,1318,2676
122,"ti.04000","1","宮城県","ksanB.0111","4","　　　　83 医療業",3547,1014,230,216,-,14,784,2533
123,"ti.04000","1","宮城県","ksanB.0112","4","　　　　84 保健衛生",16,16,4,3,-,1,12,-
124,"ti.04000","1","宮城県","ksanB.0113","4","　　　　85 社会保険・社会福祉・介護事業",1090,947,425,393,3,29,522,143
125,"ti.04000","1","宮城県","ksanB.0114","2","　　Q 複合サービス事業",107,43,2,2,-,-,41,64
126,"ti.04000","1","宮城県","ksanB.0115","3","　　　Q1 複合サービス事業（郵便局）",70,6,2,2,-,-,4,64
127,"ti.04000","1","宮城県","ksanB.0116","4","　　　　86 郵便局",70,6,2,2,-,-,4,64
128,"ti.04000","1","宮城県","ksanB.0117","3","　　　Q2 複合サービス事業（協同組合）",37,37,-,-,-,-,37,-
129,"ti.04000","1","宮城県","ksanB.0118","4","　　　　87 協同組合（他に分類されないもの）",37,37,-,-,-,-,37,-
130,"ti.04000","1","宮城県","ksanB.0119","2","　　R サービス業（他に分類されないもの）",4098,3309,1600,1587,5,8,1709,789
131,"ti.04000","1","宮城県","ksanB.0120","3","　　　R1 サービス業（政治・経済・文化団体，宗教）",1591,1585,-,-,-,-,1585,6
132,"ti.04000","1","宮城県","ksanB.0121","4","　　　　93 政治・経済・文化団体",455,455,-,-,-,-,455,-
133,"ti.04000","1","宮城県","ksanB.0122","4","　　　　94 宗教",1136,1130,-,-,-,-,1130,6
134,"ti.04000","1","宮城県","ksanB.0123","3","　　　R2 サービス業（政治・経済・文化団体，宗教を除く）",2507,1724,1600,1587,5,8,124,783
135,"ti.04000","1","宮城県","ksanB.0124","4","　　　　88 廃棄物処理業",325,299,270,269,-,1,29,26
136,"ti.04000","1","宮城県","ksanB.0125","4","　　　　89 自動車整備業",965,486,479,477,2,-,7,479
137,"ti.04000","1","宮城県","ksanB.0126","4","　　　　90 機械等修理業（別掲を除く）",394,188,188,186,-,2,-,206
138,"ti.04000","1","宮城県","ksanB.0127","4","　　　　91 職業紹介・労働者派遣業",147,142,108,107,1,-,34,5
139,"ti.04000","1","宮城県","ksanB.0128","4","　　　　92 その他の事業サービス業",659,593,548,541,2,5,45,66
140,"ti.04000","1","宮城県","ksanB.0129","4","　　　　95 その他のサービス業",10,10,3,3,-,-,7,-
141,"ti.04100","2","仙台市","ksanB.0000","0","A～R 全産業（Ｓ公務を除く）",27485,15300,13664,13433,103,128,1636,12185
142,"ti.04100","2","仙台市","ksanB.0001","1","　A～B 農林漁業",55,55,36,36,-,-,19,-
143,"ti.04100","2","仙台市","ksanB.0002","2","　　A 農業，林業",54,54,36,36,-,-,18,-
144,"ti.04100","2","仙台市","ksanB.0003","4","　　　　01 農業",43,43,31,31,-,-,12,-
145,"ti.04100","2","仙台市","ksanB.0004","4","　　　　02 林業",11,11,5,5,-,-,6,-
146,"ti.04100","2","仙台市","ksanB.0005","2","　　B 漁業",1,1,-,-,-,-,1,-
147,"ti.04100","2","仙台市","ksanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-
148,"ti.04100","2","仙台市","ksanB.0007","4","　　　　04 水産養殖業",1,1,-,-,-,-,1,-
149,"ti.04100","2","仙台市","ksanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",27430,15245,13628,13397,103,128,1617,12185
