1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.03201","4","盛岡市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",15032,3994,5410,2558,1732,571,376,245,101,26,19
12,"ti.03201","4","盛岡市","sanB.0001","1","　A～B 農林漁業",62,9,25,7,10,4,5,2,-,-,-
13,"ti.03201","4","盛岡市","sanB.0002","2","　　A 農業，林業",57,8,21,7,10,4,5,2,-,-,-
14,"ti.03201","4","盛岡市","sanB.0003","4","　　　　01 農業",38,6,9,4,9,4,4,2,-,-,-
15,"ti.03201","4","盛岡市","sanB.0004","4","　　　　02 林業",19,2,12,3,1,-,1,-,-,-,-
16,"ti.03201","4","盛岡市","sanB.0005","2","　　B 漁業",5,1,4,-,-,-,-,-,-,-,-
17,"ti.03201","4","盛岡市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.03201","4","盛岡市","sanB.0007","4","　　　　04 水産養殖業",5,1,4,-,-,-,-,-,-,-,-
19,"ti.03201","4","盛岡市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",14970,3985,5385,2551,1722,567,371,243,101,26,19
20,"ti.03201","4","盛岡市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",8,-,3,4,1,-,-,-,-,-,-
21,"ti.03201","4","盛岡市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",8,-,3,4,1,-,-,-,-,-,-
22,"ti.03201","4","盛岡市","sanB.0011","2","　　D 建設業",1174,180,511,215,167,51,35,8,6,1,-
23,"ti.03201","4","盛岡市","sanB.0012","4","　　　　06 総合工事業",519,47,224,94,91,32,20,5,5,1,-
24,"ti.03201","4","盛岡市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",323,86,138,54,35,6,4,-,-,-,-
25,"ti.03201","4","盛岡市","sanB.0014","4","　　　　08 設備工事業",331,47,148,67,41,13,11,3,1,-,-
26,"ti.03201","4","盛岡市","sanB.0015","2","　　E 製造業",427,90,150,68,42,30,17,15,9,5,1
27,"ti.03201","4","盛岡市","sanB.0016","4","　　　　09 食料品製造業",80,8,29,13,8,6,7,3,3,2,1
28,"ti.03201","4","盛岡市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",10,1,1,2,2,2,-,2,-,-,-
29,"ti.03201","4","盛岡市","sanB.0018","4","　　　　11 繊維工業",44,8,13,10,5,4,-,2,1,1,-
30,"ti.03201","4","盛岡市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",11,2,5,3,-,1,-,-,-,-,-
