1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.09201","4","宇都宮市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",21906,5609,7818,3710,2508,934,682,410,139,46,50
12,"ti.09201","4","宇都宮市","sanB.0001","1","　A～B 農林漁業",79,20,25,19,6,3,4,2,-,-,-
13,"ti.09201","4","宇都宮市","sanB.0002","2","　　A 農業，林業",73,19,21,18,6,3,4,2,-,-,-
14,"ti.09201","4","宇都宮市","sanB.0003","4","　　　　01 農業",71,19,19,18,6,3,4,2,-,-,-
15,"ti.09201","4","宇都宮市","sanB.0004","4","　　　　02 林業",2,-,2,-,-,-,-,-,-,-,-
16,"ti.09201","4","宇都宮市","sanB.0005","2","　　B 漁業",6,1,4,1,-,-,-,-,-,-,-
17,"ti.09201","4","宇都宮市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",1,-,1,-,-,-,-,-,-,-,-
18,"ti.09201","4","宇都宮市","sanB.0007","4","　　　　04 水産養殖業",5,1,3,1,-,-,-,-,-,-,-
19,"ti.09201","4","宇都宮市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",21827,5589,7793,3691,2502,931,678,408,139,46,50
20,"ti.09201","4","宇都宮市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",9,1,4,2,2,-,-,-,-,-,-
21,"ti.09201","4","宇都宮市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",9,1,4,2,2,-,-,-,-,-,-
22,"ti.09201","4","宇都宮市","sanB.0011","2","　　D 建設業",2128,472,893,423,207,60,46,17,9,1,-
23,"ti.09201","4","宇都宮市","sanB.0012","4","　　　　06 総合工事業",845,155,330,192,101,29,21,10,6,1,-
24,"ti.09201","4","宇都宮市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",645,195,295,106,34,9,5,1,-,-,-
25,"ti.09201","4","宇都宮市","sanB.0014","4","　　　　08 設備工事業",638,122,268,125,72,22,20,6,3,-,-
26,"ti.09201","4","宇都宮市","sanB.0015","2","　　E 製造業",1121,216,357,174,143,67,56,45,29,16,18
27,"ti.09201","4","宇都宮市","sanB.0016","4","　　　　09 食料品製造業",154,10,37,30,26,13,16,8,8,4,2
28,"ti.09201","4","宇都宮市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",15,1,3,7,2,-,-,-,1,-,1
29,"ti.09201","4","宇都宮市","sanB.0018","4","　　　　11 繊維工業",50,13,20,10,6,-,-,-,1,-,-
30,"ti.09201","4","宇都宮市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",15,6,5,3,1,-,-,-,-,-,-
