1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　産業（中分類）、常用雇用者規模（10区分）別民営事業所数－市区町村","","","","","","","","","",""
3,"","","","","","","Table 1  Establishments, by Industry Major Groups and Size of Regular Employees (10 Groups), for Municipalities - Privately Owned  ","","","","","","","","","",""
4,"","","","","","","","","","","","","","","","",""
5,"","","","","","","joyokibo10.0000","joyokibo10.0001","joyokibo10.0002","joyokibo10.0003","joyokibo10.0004","joyokibo10.0005","joyokibo10.0006","joyokibo10.0007","joyokibo10.0008","joyokibo10.0009","joyokibo10.0010"
6,"","","","","","","0","1","1","1","1","1","1","1","1","1","1"
7,"","","","","","","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000","jsyu1.0000"
8,"","","","","","","0","0","0","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(常用雇用者規模)","0人","1～4人","5～9人","10～19人","20～29人","30～49人","50～99人","100～199人","200～299人","300人以上"
10,"","","地域","","","産業中分類","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数","事業所数"
11,"ti.07201","4","福島市","sanB.0000","0","A～R 全産業（Ｓ公務を除く）",12772,3514,4687,2085,1314,489,334,215,90,20,24
12,"ti.07201","4","福島市","sanB.0001","1","　A～B 農林漁業",37,6,12,11,5,1,1,1,-,-,-
13,"ti.07201","4","福島市","sanB.0002","2","　　A 農業，林業",36,6,11,11,5,1,1,1,-,-,-
14,"ti.07201","4","福島市","sanB.0003","4","　　　　01 農業",28,5,10,7,4,1,1,-,-,-,-
15,"ti.07201","4","福島市","sanB.0004","4","　　　　02 林業",8,1,1,4,1,-,-,1,-,-,-
16,"ti.07201","4","福島市","sanB.0005","2","　　B 漁業",1,-,1,-,-,-,-,-,-,-,-
17,"ti.07201","4","福島市","sanB.0006","4","　　　　03 漁業（水産養殖業を除く）",-,-,-,-,-,-,-,-,-,-,-
18,"ti.07201","4","福島市","sanB.0007","4","　　　　04 水産養殖業",1,-,1,-,-,-,-,-,-,-,-
19,"ti.07201","4","福島市","sanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",12735,3508,4675,2074,1309,488,333,214,90,20,24
20,"ti.07201","4","福島市","sanB.0009","2","　　C 鉱業，採石業，砂利採取業",1,-,1,-,-,-,-,-,-,-,-
21,"ti.07201","4","福島市","sanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",1,-,1,-,-,-,-,-,-,-,-
22,"ti.07201","4","福島市","sanB.0011","2","　　D 建設業",1162,237,482,228,121,46,33,13,2,-,-
23,"ti.07201","4","福島市","sanB.0012","4","　　　　06 総合工事業",568,102,224,119,70,24,20,8,1,-,-
24,"ti.07201","4","福島市","sanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",311,87,136,43,27,11,6,1,-,-,-
25,"ti.07201","4","福島市","sanB.0014","4","　　　　08 設備工事業",282,47,122,66,24,11,7,4,1,-,-
26,"ti.07201","4","福島市","sanB.0015","2","　　E 製造業",699,141,218,103,87,43,39,27,29,5,7
27,"ti.07201","4","福島市","sanB.0016","4","　　　　09 食料品製造業",101,13,28,18,13,6,9,9,5,-,-
28,"ti.07201","4","福島市","sanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",8,-,4,2,1,-,1,-,-,-,-
29,"ti.07201","4","福島市","sanB.0018","4","　　　　11 繊維工業",57,17,19,10,5,1,1,-,4,-,-
30,"ti.07201","4","福島市","sanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",16,2,9,4,1,-,-,-,-,-,-
31,"ti.07201","4","福島市","sanB.0020","4","　　　　13 家具・装備品製造業",27,13,7,5,1,1,-,-,-,-,-
